sep=,
Version CSV3|Tool WebUI|Linebreaks CR/LF|Delimiter comma

,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033,STP6.0-3AV-40 033
,SUNNY TRIPOWER 6.0,SUNNY TRIPOWER 6.0,SUNNY TRIPOWER 6.0,SUNNY TRIPOWER 6.0,SUNNY TRIPOWER 6.0
,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX,XXXXXXXXXX
,Metering.TotWhOut,Metering.GridMs.TotWhOut,Metering.GridMs.AbsWhOut,Metering.GridMs.TotWhIn,Metering.GridMs.AbsWhIn
,Analog,Analog,Analog,Analog,Analog
DD.MM.YYYY hh:mm:ss,[Wh],[Wh],[Wh],[Wh],[Wh]
27.07.2023 00:00:00,24396726,NaN,NaN,NaN,NaN
28.07.2023 00:00:00,24437236,NaN,NaN,NaN,NaN
29.07.2023 00:00:00,24481012,NaN,NaN,NaN,NaN
30.07.2023 00:00:00,24491922,NaN,NaN,NaN,NaN
31.07.2023 00:00:00,24510648,NaN,NaN,NaN,NaN
01.08.2023 00:00:00,24536897,NaN,NaN,NaN,NaN
02.08.2023 00:00:00,24568547,NaN,NaN,NaN,NaN
03.08.2023 00:00:00,24576972,NaN,NaN,NaN,NaN
04.08.2023 00:00:00,24608587,NaN,NaN,NaN,NaN
05.08.2023 00:00:00,24635626,NaN,NaN,NaN,NaN
06.08.2023 00:00:00,24656986,NaN,NaN,NaN,NaN
07.08.2023 00:00:00,24692168,NaN,NaN,NaN,NaN
08.08.2023 00:00:00,24707900,NaN,NaN,NaN,NaN
09.08.2023 00:00:00,24729468,NaN,NaN,NaN,NaN
10.08.2023 00:00:00,24765519,NaN,NaN,NaN,NaN
11.08.2023 00:00:00,24798097,NaN,NaN,NaN,NaN
12.08.2023 00:00:00,24839776,NaN,NaN,NaN,NaN
13.08.2023 00:00:00,24878493,NaN,NaN,NaN,NaN
14.08.2023 00:00:00,24911168,NaN,NaN,NaN,NaN
15.08.2023 00:00:00,24946527,NaN,NaN,NaN,NaN
16.08.2023 00:00:00,24971350,NaN,NaN,NaN,NaN
17.08.2023 00:00:00,25011306,NaN,NaN,NaN,NaN
18.08.2023 00:00:00,25044504,NaN,NaN,NaN,NaN
19.08.2023 00:00:00,25081459,NaN,NaN,NaN,NaN
20.08.2023 00:00:00,25100916,NaN,NaN,NaN,NaN
21.08.2023 00:00:00,25100998,NaN,NaN,NaN,NaN
22.08.2023 00:00:00,25124117,NaN,NaN,NaN,NaN
23.08.2023 00:00:00,25164055,NaN,NaN,NaN,NaN
24.08.2023 00:00:00,25202540,NaN,NaN,NaN,NaN
25.08.2023 00:00:00,25231764,NaN,NaN,NaN,NaN
26.08.2023 00:00:00,25267586,NaN,NaN,NaN,NaN
27.08.2023 00:00:00,25286718,NaN,NaN,NaN,NaN
28.08.2023 00:00:00,25309104,NaN,NaN,NaN,NaN
29.08.2023 00:00:00,25331464,NaN,NaN,NaN,NaN
30.08.2023 00:00:00,25351815,NaN,NaN,NaN,NaN
31.08.2023 00:00:00,25376503,NaN,NaN,NaN,NaN
01.09.2023 00:00:00,25405522,NaN,NaN,NaN,NaN
02.09.2023 00:00:00,25432456,NaN,NaN,NaN,NaN
03.09.2023 00:00:00,25460590,NaN,NaN,NaN,NaN
04.09.2023 00:00:00,25473315,NaN,NaN,NaN,NaN
05.09.2023 00:00:00,25493719,NaN,NaN,NaN,NaN
06.09.2023 00:00:00,25527722,NaN,NaN,NaN,NaN
07.09.2023 00:00:00,25561135,NaN,NaN,NaN,NaN
08.09.2023 00:00:00,25596298,NaN,NaN,NaN,NaN
09.09.2023 00:00:00,25625861,NaN,NaN,NaN,NaN
10.09.2023 00:00:00,25660297,NaN,NaN,NaN,NaN
11.09.2023 00:00:00,25692761,NaN,NaN,NaN,NaN
12.09.2023 00:00:00,25723640,NaN,NaN,NaN,NaN
13.09.2023 00:00:00,25753076,NaN,NaN,NaN,NaN
14.09.2023 00:00:00,25779476,NaN,NaN,NaN,NaN
15.09.2023 00:00:00,25800034,NaN,NaN,NaN,NaN
16.09.2023 00:00:00,25823347,NaN,NaN,NaN,NaN
17.09.2023 00:00:00,25849218,NaN,NaN,NaN,NaN
18.09.2023 00:00:00,25880164,NaN,NaN,NaN,NaN
19.09.2023 00:00:00,25906926,NaN,NaN,NaN,NaN
20.09.2023 00:00:00,25914720,NaN,NaN,NaN,NaN
21.09.2023 00:00:00,25929930,NaN,NaN,NaN,NaN
22.09.2023 00:00:00,25944307,NaN,NaN,NaN,NaN
23.09.2023 00:00:00,25959674,NaN,NaN,NaN,NaN
24.09.2023 00:00:00,25964546,NaN,NaN,NaN,NaN
25.09.2023 00:00:00,25981858,NaN,NaN,NaN,NaN
26.09.2023 00:00:00,25999280,NaN,NaN,NaN,NaN
27.09.2023 00:00:00,26027803,NaN,NaN,NaN,NaN
28.09.2023 00:00:00,26048912,NaN,NaN,NaN,NaN
29.09.2023 00:00:00,26065975,NaN,NaN,NaN,NaN
30.09.2023 00:00:00,26084472,NaN,NaN,NaN,NaN
01.10.2023 00:00:00,26099091,NaN,NaN,NaN,NaN
02.10.2023 00:00:00,26108989,NaN,NaN,NaN,NaN
03.10.2023 00:00:00,26129904,NaN,NaN,NaN,NaN
04.10.2023 00:00:00,26153850,NaN,NaN,NaN,NaN
05.10.2023 00:00:00,26170721,NaN,NaN,NaN,NaN
06.10.2023 00:00:00,26182992,NaN,NaN,NaN,NaN
07.10.2023 00:00:00,26198436,NaN,NaN,NaN,NaN
08.10.2023 00:00:00,26215596,NaN,NaN,NaN,NaN
09.10.2023 00:00:00,26231297,NaN,NaN,NaN,NaN
10.10.2023 00:00:00,26248679,NaN,NaN,NaN,NaN
11.10.2023 00:00:00,26259679,NaN,NaN,NaN,NaN
12.10.2023 00:00:00,26273718,NaN,NaN,NaN,NaN
13.10.2023 00:00:00,26292711,NaN,NaN,NaN,NaN
14.10.2023 00:00:00,26299444,NaN,NaN,NaN,NaN
15.10.2023 00:00:00,26301737,NaN,NaN,NaN,NaN
16.10.2023 00:00:00,26306172,NaN,NaN,NaN,NaN
17.10.2023 00:00:00,26323465,NaN,NaN,NaN,NaN
18.10.2023 00:00:00,26339062,NaN,NaN,NaN,NaN
19.10.2023 00:00:00,26354718,NaN,NaN,NaN,NaN
20.10.2023 00:00:00,26373348,NaN,NaN,NaN,NaN
21.10.2023 00:00:00,26387113,NaN,NaN,NaN,NaN
22.10.2023 00:00:00,26395299,NaN,NaN,NaN,NaN
23.10.2023 00:00:00,26396930,NaN,NaN,NaN,NaN
24.10.2023 00:00:00,26403954,NaN,NaN,NaN,NaN
25.10.2023 00:00:00,26416268,NaN,NaN,NaN,NaN
26.10.2023 00:00:00,26424272,NaN,NaN,NaN,NaN
27.10.2023 00:00:00,26430932,NaN,NaN,NaN,NaN
28.10.2023 00:00:00,26433093,NaN,NaN,NaN,NaN
29.10.2023 00:00:00,26439513,NaN,NaN,NaN,NaN
30.10.2023 00:00:00,26444954,NaN,NaN,NaN,NaN
31.10.2023 00:00:00,26455490,NaN,NaN,NaN,NaN
01.11.2023 00:00:00,26461653,NaN,NaN,NaN,NaN
02.11.2023 00:00:00,26466072,NaN,NaN,NaN,NaN
03.11.2023 00:00:00,26473482,NaN,NaN,NaN,NaN
04.11.2023 00:00:00,26479204,NaN,NaN,NaN,NaN
05.11.2023 00:00:00,26482006,NaN,NaN,NaN,NaN
06.11.2023 00:00:00,26492322,NaN,NaN,NaN,NaN
07.11.2023 00:00:00,26496149,NaN,NaN,NaN,NaN
08.11.2023 00:00:00,26500166,NaN,NaN,NaN,NaN
09.11.2023 00:00:00,26510319,NaN,NaN,NaN,NaN
10.11.2023 00:00:00,26521190,NaN,NaN,NaN,NaN
11.11.2023 00:00:00,26526490,NaN,NaN,NaN,NaN
12.11.2023 00:00:00,26533788,NaN,NaN,NaN,NaN
13.11.2023 00:00:00,26538573,NaN,NaN,NaN,NaN
14.11.2023 00:00:00,26538878,NaN,NaN,NaN,NaN
15.11.2023 00:00:00,26541328,NaN,NaN,NaN,NaN
16.11.2023 00:00:00,26543066,NaN,NaN,NaN,NaN
17.11.2023 00:00:00,26546427,NaN,NaN,NaN,NaN
18.11.2023 00:00:00,26551467,NaN,NaN,NaN,NaN
19.11.2023 00:00:00,26552800,NaN,NaN,NaN,NaN
20.11.2023 00:00:00,26558036,NaN,NaN,NaN,NaN
21.11.2023 00:00:00,26558834,NaN,NaN,NaN,NaN
22.11.2023 00:00:00,26564906,NaN,NaN,NaN,NaN
23.11.2023 00:00:00,26571026,NaN,NaN,NaN,NaN
24.11.2023 00:00:00,26572721,NaN,NaN,NaN,NaN
25.11.2023 00:00:00,26577454,NaN,NaN,NaN,NaN
26.11.2023 00:00:00,26581886,NaN,NaN,NaN,NaN
27.11.2023 00:00:00,26586906,NaN,NaN,NaN,NaN
28.11.2023 00:00:00,26592879,NaN,NaN,NaN,NaN
29.11.2023 00:00:00,26594711,NaN,NaN,NaN,NaN
30.11.2023 00:00:00,26595487,NaN,NaN,NaN,NaN
01.12.2023 00:00:00,26601859,NaN,NaN,NaN,NaN
02.12.2023 00:00:00,26605107,NaN,NaN,NaN,NaN
03.12.2023 00:00:00,26607403,NaN,NaN,NaN,NaN
04.12.2023 00:00:00,26611269,NaN,NaN,NaN,NaN
05.12.2023 00:00:00,26615656,NaN,NaN,NaN,NaN
06.12.2023 00:00:00,26618238,NaN,NaN,NaN,NaN
07.12.2023 00:00:00,26619796,NaN,NaN,NaN,NaN
08.12.2023 00:00:00,26620661,NaN,NaN,NaN,NaN
09.12.2023 00:00:00,26625340,NaN,NaN,NaN,NaN
10.12.2023 00:00:00,26628651,NaN,NaN,NaN,NaN
11.12.2023 00:00:00,26630097,NaN,NaN,NaN,NaN
12.12.2023 00:00:00,26630854,NaN,NaN,NaN,NaN
13.12.2023 00:00:00,26634271,NaN,NaN,NaN,NaN
14.12.2023 00:00:00,26635618,NaN,NaN,NaN,NaN
15.12.2023 00:00:00,26637355,NaN,NaN,NaN,NaN
16.12.2023 00:00:00,26639277,NaN,NaN,NaN,NaN
17.12.2023 00:00:00,26642367,NaN,NaN,NaN,NaN
18.12.2023 00:00:00,26643876,NaN,NaN,NaN,NaN
19.12.2023 00:00:00,26644807,NaN,NaN,NaN,NaN
20.12.2023 00:00:00,26649035,NaN,NaN,NaN,NaN
21.12.2023 00:00:00,26651425,NaN,NaN,NaN,NaN
22.12.2023 00:00:00,26651774,NaN,NaN,NaN,NaN
23.12.2023 00:00:00,26653966,NaN,NaN,NaN,NaN
24.12.2023 00:00:00,26655360,NaN,NaN,NaN,NaN
25.12.2023 00:00:00,26656762,NaN,NaN,NaN,NaN
26.12.2023 00:00:00,26658680,NaN,NaN,NaN,NaN
27.12.2023 00:00:00,26659082,NaN,NaN,NaN,NaN
28.12.2023 00:00:00,26660466,NaN,NaN,NaN,NaN
29.12.2023 00:00:00,26663030,NaN,NaN,NaN,NaN
30.12.2023 00:00:00,26664079,NaN,NaN,NaN,NaN
31.12.2023 00:00:00,26666994,NaN,NaN,NaN,NaN
01.01.2024 00:00:00,26669093,NaN,NaN,NaN,NaN
02.01.2024 00:00:00,26672561,NaN,NaN,NaN,NaN
03.01.2024 00:00:00,26674724,NaN,NaN,NaN,NaN
04.01.2024 00:00:00,26677684,NaN,NaN,NaN,NaN
05.01.2024 00:00:00,26678360,NaN,NaN,NaN,NaN
06.01.2024 00:00:00,26680317,NaN,NaN,NaN,NaN
07.01.2024 00:00:00,26682824,NaN,NaN,NaN,NaN
08.01.2024 00:00:00,26683444,NaN,NaN,NaN,NaN
09.01.2024 00:00:00,26684167,NaN,NaN,NaN,NaN
10.01.2024 00:00:00,26686789,NaN,NaN,NaN,NaN
11.01.2024 00:00:00,26690152,NaN,NaN,NaN,NaN
12.01.2024 00:00:00,26696572,NaN,NaN,NaN,NaN
13.01.2024 00:00:00,26702689,NaN,NaN,NaN,NaN
14.01.2024 00:00:00,26706274,NaN,NaN,NaN,NaN
15.01.2024 00:00:00,26707820,NaN,NaN,NaN,NaN
16.01.2024 00:00:00,26708323,NaN,NaN,NaN,NaN
17.01.2024 00:00:00,26709957,NaN,NaN,NaN,NaN
18.01.2024 00:00:00,26712355,NaN,NaN,NaN,NaN
19.01.2024 00:00:00,26715636,NaN,NaN,NaN,NaN
20.01.2024 00:00:00,26717662,NaN,NaN,NaN,NaN
21.01.2024 00:00:00,26723271,NaN,NaN,NaN,NaN
22.01.2024 00:00:00,26729555,NaN,NaN,NaN,NaN
23.01.2024 00:00:00,26735922,NaN,NaN,NaN,NaN
24.01.2024 00:00:00,26737905,NaN,NaN,NaN,NaN
25.01.2024 00:00:00,26743916,NaN,NaN,NaN,NaN
26.01.2024 00:00:00,26748389,NaN,NaN,NaN,NaN
27.01.2024 00:00:00,26753179,NaN,NaN,NaN,NaN
28.01.2024 00:00:00,26755711,NaN,NaN,NaN,NaN
29.01.2024 00:00:00,26763309,NaN,NaN,NaN,NaN
30.01.2024 00:00:00,26770837,NaN,NaN,NaN,NaN
31.01.2024 00:00:00,26778953,NaN,NaN,NaN,NaN
01.02.2024 00:00:00,26786450,NaN,NaN,NaN,NaN
02.02.2024 00:00:00,26788966,NaN,NaN,NaN,NaN
03.02.2024 00:00:00,26792156,NaN,NaN,NaN,NaN
04.02.2024 00:00:00,26801284,NaN,NaN,NaN,NaN
05.02.2024 00:00:00,26804148,NaN,NaN,NaN,NaN
06.02.2024 00:00:00,26807270,NaN,NaN,NaN,NaN
07.02.2024 00:00:00,26810361,NaN,NaN,NaN,NaN
08.02.2024 00:00:00,26812963,NaN,NaN,NaN,NaN
09.02.2024 00:00:00,26816397,NaN,NaN,NaN,NaN
10.02.2024 00:00:00,26822327,NaN,NaN,NaN,NaN
11.02.2024 00:00:00,26823983,NaN,NaN,NaN,NaN
12.02.2024 00:00:00,26828852,NaN,NaN,NaN,NaN
13.02.2024 00:00:00,26834265,NaN,NaN,NaN,NaN
14.02.2024 00:00:00,26838532,NaN,NaN,NaN,NaN
15.02.2024 00:00:00,26847976,NaN,NaN,NaN,NaN
16.02.2024 00:00:00,26856312,NaN,NaN,NaN,NaN
17.02.2024 00:00:00,26858261,NaN,NaN,NaN,NaN
18.02.2024 00:00:00,26865167,NaN,NaN,NaN,NaN
19.02.2024 00:00:00,26869240,NaN,NaN,NaN,NaN
20.02.2024 00:00:00,26874874,NaN,NaN,NaN,NaN
21.02.2024 00:00:00,26876872,NaN,NaN,NaN,NaN
22.02.2024 00:00:00,26880305,NaN,NaN,NaN,NaN
23.02.2024 00:00:00,26888426,NaN,NaN,NaN,NaN
24.02.2024 00:00:00,26891975,NaN,NaN,NaN,NaN
25.02.2024 00:00:00,26896489,NaN,NaN,NaN,NaN
26.02.2024 00:00:00,26904024,NaN,NaN,NaN,NaN
27.02.2024 00:00:00,26910471,NaN,NaN,NaN,NaN
28.02.2024 00:00:00,26920197,NaN,NaN,NaN,NaN
29.02.2024 00:00:00,26924026,NaN,NaN,NaN,NaN
01.03.2024 00:00:00,26939842,NaN,NaN,NaN,NaN
02.03.2024 00:00:00,26946664,NaN,NaN,NaN,NaN
03.03.2024 00:00:00,26949256,NaN,NaN,NaN,NaN
04.03.2024 00:00:00,26957620,NaN,NaN,NaN,NaN
05.03.2024 00:00:00,26971923,NaN,NaN,NaN,NaN
06.03.2024 00:00:00,26980854,NaN,NaN,NaN,NaN
07.03.2024 00:00:00,26994820,NaN,NaN,NaN,NaN
08.03.2024 00:00:00,26999055,NaN,NaN,NaN,NaN
09.03.2024 00:00:00,27015701,NaN,NaN,NaN,NaN
10.03.2024 00:00:00,27034089,NaN,NaN,NaN,NaN
11.03.2024 00:00:00,27053835,NaN,NaN,NaN,NaN
12.03.2024 00:00:00,27070841,NaN,NaN,NaN,NaN
13.03.2024 00:00:00,27077908,NaN,NaN,NaN,NaN
14.03.2024 00:00:00,27081098,NaN,NaN,NaN,NaN
15.03.2024 00:00:00,27088937,NaN,NaN,NaN,NaN
16.03.2024 00:00:00,27093569,NaN,NaN,NaN,NaN
17.03.2024 00:00:00,27113058,NaN,NaN,NaN,NaN
18.03.2024 00:00:00,27126097,NaN,NaN,NaN,NaN
19.03.2024 00:00:00,27135041,NaN,NaN,NaN,NaN
20.03.2024 00:00:00,27143881,NaN,NaN,NaN,NaN
21.03.2024 00:00:00,27160982,NaN,NaN,NaN,NaN
22.03.2024 00:00:00,27176864,NaN,NaN,NaN,NaN
23.03.2024 00:00:00,27193430,NaN,NaN,NaN,NaN
24.03.2024 00:00:00,27200368,NaN,NaN,NaN,NaN
25.03.2024 00:00:00,27203827,NaN,NaN,NaN,NaN
26.03.2024 00:00:00,27221466,NaN,NaN,NaN,NaN
27.03.2024 00:00:00,27231556,NaN,NaN,NaN,NaN
28.03.2024 00:00:00,27253576,NaN,NaN,NaN,NaN
29.03.2024 00:00:00,27265956,NaN,NaN,NaN,NaN
30.03.2024 00:00:00,27282623,NaN,NaN,NaN,NaN
31.03.2024 00:00:00,27296899,NaN,NaN,NaN,NaN
01.04.2024 00:00:00,27315628,NaN,NaN,NaN,NaN
02.04.2024 00:00:00,27319966,NaN,NaN,NaN,NaN
03.04.2024 00:00:00,27346221,NaN,NaN,NaN,NaN
04.04.2024 00:00:00,27356272,NaN,NaN,NaN,NaN
05.04.2024 00:00:00,27367045,NaN,NaN,NaN,NaN
06.04.2024 00:00:00,27385360,NaN,NaN,NaN,NaN
07.04.2024 00:00:00,27398852,NaN,NaN,NaN,NaN
08.04.2024 00:00:00,27420107,NaN,NaN,NaN,NaN
09.04.2024 00:00:00,27447445,NaN,NaN,NaN,NaN
10.04.2024 00:00:00,27465758,NaN,NaN,NaN,NaN
11.04.2024 00:00:00,27478370,NaN,NaN,NaN,NaN
12.04.2024 00:00:00,27508410,NaN,NaN,NaN,NaN
13.04.2024 00:00:00,27516188,NaN,NaN,NaN,NaN
14.04.2024 00:00:00,27541368,NaN,NaN,NaN,NaN
15.04.2024 00:00:00,27566614,NaN,NaN,NaN,NaN
16.04.2024 00:00:00,27589832,NaN,NaN,NaN,NaN
17.04.2024 00:00:00,27601858,NaN,NaN,NaN,NaN
18.04.2024 00:00:00,27613494,NaN,NaN,NaN,NaN
19.04.2024 00:00:00,27632208,NaN,NaN,NaN,NaN
20.04.2024 00:00:00,27654902,NaN,NaN,NaN,NaN
21.04.2024 00:00:00,27673136,NaN,NaN,NaN,NaN
22.04.2024 00:00:00,27696855,NaN,NaN,NaN,NaN
23.04.2024 00:00:00,27723948,NaN,NaN,NaN,NaN
24.04.2024 00:00:00,27743368,NaN,NaN,NaN,NaN
25.04.2024 00:00:00,27771262,NaN,NaN,NaN,NaN
26.04.2024 00:00:00,27794506,NaN,NaN,NaN,NaN
27.04.2024 00:00:00,27808486,NaN,NaN,NaN,NaN
28.04.2024 00:00:00,27837324,NaN,NaN,NaN,NaN
29.04.2024 00:00:00,27855814,NaN,NaN,NaN,NaN
30.04.2024 00:00:00,27868660,NaN,NaN,NaN,NaN
01.05.2024 00:00:00,27899408,NaN,NaN,NaN,NaN
02.05.2024 00:00:00,27924857,NaN,NaN,NaN,NaN
03.05.2024 00:00:00,27956892,NaN,NaN,NaN,NaN
04.05.2024 00:00:00,27988031,NaN,NaN,NaN,NaN
05.05.2024 00:00:00,27995194,NaN,NaN,NaN,NaN
06.05.2024 00:00:00,28017211,NaN,NaN,NaN,NaN
07.05.2024 00:00:00,28049343,NaN,NaN,NaN,NaN
08.05.2024 00:00:00,28069673,NaN,NaN,NaN,NaN
09.05.2024 00:00:00,28099772,NaN,NaN,NaN,NaN
10.05.2024 00:00:00,28110236,NaN,NaN,NaN,NaN
11.05.2024 00:00:00,28139508,NaN,NaN,NaN,NaN
12.05.2024 00:00:00,28170088,NaN,NaN,NaN,NaN
13.05.2024 00:00:00,28202951,NaN,NaN,NaN,NaN
14.05.2024 00:00:00,28236788,NaN,NaN,NaN,NaN
15.05.2024 00:00:00,28261250,NaN,NaN,NaN,NaN
16.05.2024 00:00:00,28295279,NaN,NaN,NaN,NaN
17.05.2024 00:00:00,28305928,NaN,NaN,NaN,NaN
18.05.2024 00:00:00,28323560,NaN,NaN,NaN,NaN
19.05.2024 00:00:00,28345528,NaN,NaN,NaN,NaN
20.05.2024 00:00:00,28376481,NaN,NaN,NaN,NaN
21.05.2024 00:00:00,28398103,NaN,NaN,NaN,NaN
22.05.2024 00:00:00,28417798,NaN,NaN,NaN,NaN
23.05.2024 00:00:00,28441290,NaN,NaN,NaN,NaN
24.05.2024 00:00:00,28460077,NaN,NaN,NaN,NaN
25.05.2024 00:00:00,28480433,NaN,NaN,NaN,NaN
26.05.2024 00:00:00,28493381,NaN,NaN,NaN,NaN
27.05.2024 00:00:00,28511680,NaN,NaN,NaN,NaN
28.05.2024 00:00:00,28530480,NaN,NaN,NaN,NaN
29.05.2024 00:00:00,28555603,NaN,NaN,NaN,NaN
30.05.2024 00:00:00,28580505,NaN,NaN,NaN,NaN
31.05.2024 00:00:00,28603077,NaN,NaN,NaN,NaN
01.06.2024 00:00:00,28623985,NaN,NaN,NaN,NaN
02.06.2024 00:00:00,28643187,NaN,NaN,NaN,NaN
03.06.2024 00:00:00,28651187,NaN,NaN,NaN,NaN
04.06.2024 00:00:00,28676849,NaN,NaN,NaN,NaN
05.06.2024 00:00:00,28699170,NaN,NaN,NaN,NaN
06.06.2024 00:00:00,28720846,NaN,NaN,NaN,NaN
07.06.2024 00:00:00,28760366,NaN,NaN,NaN,NaN
08.06.2024 00:00:00,28789050,NaN,NaN,NaN,NaN
09.06.2024 00:00:00,28822914,NaN,NaN,NaN,NaN
10.06.2024 00:00:00,28849956,NaN,NaN,NaN,NaN
11.06.2024 00:00:00,28884263,NaN,NaN,NaN,NaN
12.06.2024 00:00:00,28903113,NaN,NaN,NaN,NaN
13.06.2024 00:00:00,28929899,NaN,NaN,NaN,NaN
14.06.2024 00:00:00,28954911,NaN,NaN,NaN,NaN
15.06.2024 00:00:00,28986791,NaN,NaN,NaN,NaN
16.06.2024 00:00:00,29001415,NaN,NaN,NaN,NaN
17.06.2024 00:00:00,29020821,NaN,NaN,NaN,NaN
18.06.2024 00:00:00,29042773,NaN,NaN,NaN,NaN
19.06.2024 00:00:00,29080632,NaN,NaN,NaN,NaN
20.06.2024 00:00:00,29090141,NaN,NaN,NaN,NaN
21.06.2024 00:00:00,29121063,NaN,NaN,NaN,NaN
22.06.2024 00:00:00,29144926,NaN,NaN,NaN,NaN
23.06.2024 00:00:00,29153239,NaN,NaN,NaN,NaN
24.06.2024 00:00:00,29176249,NaN,NaN,NaN,NaN
25.06.2024 00:00:00,29215772,NaN,NaN,NaN,NaN
26.06.2024 00:00:00,29252670,NaN,NaN,NaN,NaN
27.06.2024 00:00:00,29289916,NaN,NaN,NaN,NaN
28.06.2024 00:00:00,29327210,NaN,NaN,NaN,NaN
29.06.2024 00:00:00,29362434,NaN,NaN,NaN,NaN
30.06.2024 00:00:00,29395170,NaN,NaN,NaN,NaN
01.07.2024 00:00:00,29427906,NaN,NaN,NaN,NaN
02.07.2024 00:00:00,29451879,NaN,NaN,NaN,NaN
03.07.2024 00:00:00,29481161,NaN,NaN,NaN,NaN
04.07.2024 00:00:00,29500633,NaN,NaN,NaN,NaN
05.07.2024 00:00:00,29515829,NaN,NaN,NaN,NaN
06.07.2024 00:00:00,29552253,NaN,NaN,NaN,NaN
07.07.2024 00:00:00,29563706,NaN,NaN,NaN,NaN
08.07.2024 00:00:00,29589668,NaN,NaN,NaN,NaN
09.07.2024 00:00:00,29613519,NaN,NaN,NaN,NaN
10.07.2024 00:00:00,29642502,NaN,NaN,NaN,NaN
11.07.2024 00:00:00,29663982,NaN,NaN,NaN,NaN
12.07.2024 00:00:00,29691165,NaN,NaN,NaN,NaN
13.07.2024 00:00:00,29717699,NaN,NaN,NaN,NaN
14.07.2024 00:00:00,29726044,NaN,NaN,NaN,NaN
15.07.2024 00:00:00,29743527,NaN,NaN,NaN,NaN
16.07.2024 00:00:00,29777192,NaN,NaN,NaN,NaN
17.07.2024 00:00:00,29806759,NaN,NaN,NaN,NaN
18.07.2024 00:00:00,29828565,NaN,NaN,NaN,NaN
19.07.2024 00:00:00,29859307,NaN,NaN,NaN,NaN
20.07.2024 00:00:00,29890219,NaN,NaN,NaN,NaN
21.07.2024 00:00:00,29912656,NaN,NaN,NaN,NaN
22.07.2024 00:00:00,29944163,NaN,NaN,NaN,NaN
23.07.2024 00:00:00,29959637,NaN,NaN,NaN,NaN
24.07.2024 00:00:00,29986340,NaN,NaN,NaN,NaN
25.07.2024 00:00:00,30001246,NaN,NaN,NaN,NaN
26.07.2024 00:00:00,30032881,NaN,NaN,NaN,NaN
27.07.2024 00:00:00,30048825,NaN,NaN,NaN,NaN
28.07.2024 00:00:00,30076149,NaN,NaN,NaN,NaN
29.07.2024 00:00:00,30104882,NaN,NaN,NaN,NaN
30.07.2024 00:00:00,30140383,NaN,NaN,NaN,NaN
31.07.2024 00:00:00,30175687,NaN,NaN,NaN,NaN
01.08.2024 00:00:00,30207753,NaN,NaN,NaN,NaN
02.08.2024 00:00:00,30228135,NaN,NaN,NaN,NaN
03.08.2024 00:00:00,30239216,NaN,NaN,NaN,NaN
04.08.2024 00:00:00,30264194,NaN,NaN,NaN,NaN
05.08.2024 00:00:00,30285455,NaN,NaN,NaN,NaN
06.08.2024 00:00:00,30304268,NaN,NaN,NaN,NaN
07.08.2024 00:00:00,30336954,NaN,NaN,NaN,NaN
08.08.2024 00:00:00,30369062,NaN,NaN,NaN,NaN
09.08.2024 00:00:00,30396592,NaN,NaN,NaN,NaN
10.08.2024 00:00:00,30425990,NaN,NaN,NaN,NaN
11.08.2024 00:00:00,30444152,NaN,NaN,NaN,NaN
12.08.2024 00:00:00,30475394,NaN,NaN,NaN,NaN
13.08.2024 00:00:00,30507327,NaN,NaN,NaN,NaN
14.08.2024 00:00:00,30538699,NaN,NaN,NaN,NaN
15.08.2024 00:00:00,30560819,NaN,NaN,NaN,NaN
16.08.2024 00:00:00,30572631,NaN,NaN,NaN,NaN
17.08.2024 00:00:00,30598450,NaN,NaN,NaN,NaN
18.08.2024 00:00:00,30608151,NaN,NaN,NaN,NaN
19.08.2024 00:00:00,30638577,NaN,NaN,NaN,NaN
20.08.2024 00:00:00,30658652,NaN,NaN,NaN,NaN
21.08.2024 00:00:00,30685728,NaN,NaN,NaN,NaN
22.08.2024 00:00:00,30697858,NaN,NaN,NaN,NaN
23.08.2024 00:00:00,30723087,NaN,NaN,NaN,NaN
24.08.2024 00:00:00,30745281,NaN,NaN,NaN,NaN
25.08.2024 00:00:00,30764310,NaN,NaN,NaN,NaN
26.08.2024 00:00:00,30777863,NaN,NaN,NaN,NaN
27.08.2024 00:00:00,30801538,NaN,NaN,NaN,NaN
28.08.2024 00:00:00,30824029,NaN,NaN,NaN,NaN
29.08.2024 00:00:00,30852994,NaN,NaN,NaN,NaN
30.08.2024 00:00:00,30880861,NaN,NaN,NaN,NaN
31.08.2024 00:00:00,30904686,NaN,NaN,NaN,NaN
01.09.2024 00:00:00,30927919,NaN,NaN,NaN,NaN
02.09.2024 00:00:00,30953523,NaN,NaN,NaN,NaN
03.09.2024 00:00:00,30977161,NaN,NaN,NaN,NaN
04.09.2024 00:00:00,30999715,NaN,NaN,NaN,NaN
05.09.2024 00:00:00,31011327,NaN,NaN,NaN,NaN
06.09.2024 00:00:00,31024900,NaN,NaN,NaN,NaN
07.09.2024 00:00:00,31041498,NaN,NaN,NaN,NaN
08.09.2024 00:00:00,31051434,NaN,NaN,NaN,NaN
09.09.2024 00:00:00,31072937,NaN,NaN,NaN,NaN
10.09.2024 00:00:00,31094537,NaN,NaN,NaN,NaN
