sep=,
Version CSV3|Tool WebUI|Linebreaks CR/LF|Delimiter comma

,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622,STP8.0-3AV-40 622
01.12.2023 00:00:00,27537274,NaN,NaN,NaN,NaN
02.12.2023 00:00:00,27543465,NaN,NaN,NaN,NaN
03.12.2023 00:00:00,27546660,NaN,NaN,NaN,NaN
04.12.2023 00:00:00,27556855,NaN,NaN,NaN,NaN
05.12.2023 00:00:00,27567127,NaN,NaN,NaN,NaN
06.12.2023 00:00:00,27571175,NaN,NaN,NaN,NaN
07.12.2023 00:00:00,27573283,NaN,NaN,NaN,NaN
08.12.2023 00:00:00,27574391,NaN,NaN,NaN,NaN
09.12.2023 00:00:00,27590657,NaN,NaN,NaN,NaN
10.12.2023 00:00:00,27597898,NaN,NaN,NaN,NaN
11.12.2023 00:00:00,27599822,NaN,NaN,NaN,NaN
12.12.2023 00:00:00,27600782,NaN,NaN,NaN,NaN
13.12.2023 00:00:00,27609166,NaN,NaN,NaN,NaN
14.12.2023 00:00:00,27610941,NaN,NaN,NaN,NaN
15.12.2023 00:00:00,27613397,NaN,NaN,NaN,NaN
16.12.2023 00:00:00,27616195,NaN,NaN,NaN,NaN
17.12.2023 00:00:00,27622953,NaN,NaN,NaN,NaN
18.12.2023 00:00:00,27625078,NaN,NaN,NaN,NaN
19.12.2023 00:00:00,27626292,NaN,NaN,NaN,NaN
20.12.2023 00:00:00,27644808,NaN,NaN,NaN,NaN
21.12.2023 00:00:00,27648036,NaN,NaN,NaN,NaN
22.12.2023 00:00:00,27648490,NaN,NaN,NaN,NaN
23.12.2023 00:00:00,27651778,NaN,NaN,NaN,NaN
24.12.2023 00:00:00,27654120,NaN,NaN,NaN,NaN
25.12.2023 00:00:00,27656050,NaN,NaN,NaN,NaN
26.12.2023 00:00:00,27658799,NaN,NaN,NaN,NaN
27.12.2023 00:00:00,27659321,NaN,NaN,NaN,NaN
28.12.2023 00:00:00,27661119,NaN,NaN,NaN,NaN
29.12.2023 00:00:00,27667422,NaN,NaN,NaN,NaN
30.12.2023 00:00:00,27668821,NaN,NaN,NaN,NaN
31.12.2023 00:00:00,27674181,NaN,NaN,NaN,NaN
01.01.2024 00:00:00,27677433,NaN,NaN,NaN,NaN
02.01.2024 00:00:00,27684675,NaN,NaN,NaN,NaN
03.01.2024 00:00:00,27689262,NaN,NaN,NaN,NaN
04.01.2024 00:00:00,27696937,NaN,NaN,NaN,NaN
05.01.2024 00:00:00,27697790,NaN,NaN,NaN,NaN
06.01.2024 00:00:00,27701403,NaN,NaN,NaN,NaN
07.01.2024 00:00:00,27705858,NaN,NaN,NaN,NaN
08.01.2024 00:00:00,27706657,NaN,NaN,NaN,NaN
09.01.2024 00:00:00,27707612,NaN,NaN,NaN,NaN
10.01.2024 00:00:00,27715668,NaN,NaN,NaN,NaN
11.01.2024 00:00:00,27724081,NaN,NaN,NaN,NaN
12.01.2024 00:00:00,27751081,NaN,NaN,NaN,NaN
13.01.2024 00:00:00,27775237,NaN,NaN,NaN,NaN
14.01.2024 00:00:00,27783401,NaN,NaN,NaN,NaN
15.01.2024 00:00:00,27785475,NaN,NaN,NaN,NaN
16.01.2024 00:00:00,27786117,NaN,NaN,NaN,NaN
17.01.2024 00:00:00,27788857,NaN,NaN,NaN,NaN
18.01.2024 00:00:00,27796160,NaN,NaN,NaN,NaN
19.01.2024 00:00:00,27813201,NaN,NaN,NaN,NaN
20.01.2024 00:00:00,27816797,NaN,NaN,NaN,NaN
21.01.2024 00:00:00,27837574,NaN,NaN,NaN,NaN
22.01.2024 00:00:00,27864096,NaN,NaN,NaN,NaN
23.01.2024 00:00:00,27882361,NaN,NaN,NaN,NaN
24.01.2024 00:00:00,27884971,NaN,NaN,NaN,NaN
25.01.2024 00:00:00,27906458,NaN,NaN,NaN,NaN
26.01.2024 00:00:00,27915533,NaN,NaN,NaN,NaN
27.01.2024 00:00:00,27924363,NaN,NaN,NaN,NaN
28.01.2024 00:00:00,27927692,NaN,NaN,NaN,NaN
29.01.2024 00:00:00,27953829,NaN,NaN,NaN,NaN
30.01.2024 00:00:00,27974496,NaN,NaN,NaN,NaN
31.01.2024 00:00:00,27997549,NaN,NaN,NaN,NaN
01.02.2024 00:00:00,28016697,NaN,NaN,NaN,NaN
02.02.2024 00:00:00,28020299,NaN,NaN,NaN,NaN
03.02.2024 00:00:00,28026639,NaN,NaN,NaN,NaN
04.02.2024 00:00:00,28052415,NaN,NaN,NaN,NaN
05.02.2024 00:00:00,28056190,NaN,NaN,NaN,NaN
06.02.2024 00:00:00,28061152,NaN,NaN,NaN,NaN
07.02.2024 00:00:00,28066204,NaN,NaN,NaN,NaN
08.02.2024 00:00:00,28070876,NaN,NaN,NaN,NaN
09.02.2024 00:00:00,28075581,NaN,NaN,NaN,NaN
10.02.2024 00:00:00,28087890,NaN,NaN,NaN,NaN
11.02.2024 00:00:00,28089987,NaN,NaN,NaN,NaN
12.02.2024 00:00:00,28097637,NaN,NaN,NaN,NaN
13.02.2024 00:00:00,28105916,NaN,NaN,NaN,NaN
14.02.2024 00:00:00,28111695,NaN,NaN,NaN,NaN
15.02.2024 00:00:00,28134497,NaN,NaN,NaN,NaN
16.02.2024 00:00:00,28148958,NaN,NaN,NaN,NaN
17.02.2024 00:00:00,28151461,NaN,NaN,NaN,NaN
18.02.2024 00:00:00,28165412,NaN,NaN,NaN,NaN
19.02.2024 00:00:00,28174473,NaN,NaN,NaN,NaN
20.02.2024 00:00:00,28183213,NaN,NaN,NaN,NaN
21.02.2024 00:00:00,28185771,NaN,NaN,NaN,NaN
22.02.2024 00:00:00,28190153,NaN,NaN,NaN,NaN
23.02.2024 00:00:00,28203896,NaN,NaN,NaN,NaN
24.02.2024 00:00:00,28208426,NaN,NaN,NaN,NaN
25.02.2024 00:00:00,28214398,NaN,NaN,NaN,NaN
26.02.2024 00:00:00,28229206,NaN,NaN,NaN,NaN
27.02.2024 00:00:00,28241496,NaN,NaN,NaN,NaN
28.02.2024 00:00:00,28263098,NaN,NaN,NaN,NaN
29.02.2024 00:00:00,28268117,NaN,NaN,NaN,NaN
01.03.2024 00:00:00,28302971,NaN,NaN,NaN,NaN
02.03.2024 00:00:00,28312603,NaN,NaN,NaN,NaN
03.03.2024 00:00:00,28315928,NaN,NaN,NaN,NaN
04.03.2024 00:00:00,28328830,NaN,NaN,NaN,NaN
05.03.2024 00:00:00,28353928,NaN,NaN,NaN,NaN
06.03.2024 00:00:00,28370162,NaN,NaN,NaN,NaN
07.03.2024 00:00:00,28405136,NaN,NaN,NaN,NaN
08.03.2024 00:00:00,28410654,NaN,NaN,NaN,NaN
09.03.2024 00:00:00,28442237,NaN,NaN,NaN,NaN
10.03.2024 00:00:00,28478760,NaN,NaN,NaN,NaN
11.03.2024 00:00:00,28523304,NaN,NaN,NaN,NaN
12.03.2024 00:00:00,28555187,NaN,NaN,NaN,NaN
13.03.2024 00:00:00,28564509,NaN,NaN,NaN,NaN
14.03.2024 00:00:00,28568504,NaN,NaN,NaN,NaN
15.03.2024 00:00:00,28579859,NaN,NaN,NaN,NaN
16.03.2024 00:00:00,28585829,NaN,NaN,NaN,NaN
17.03.2024 00:00:00,28620756,NaN,NaN,NaN,NaN
18.03.2024 00:00:00,28642513,NaN,NaN,NaN,NaN
19.03.2024 00:00:00,28658837,NaN,NaN,NaN,NaN
20.03.2024 00:00:00,28671567,NaN,NaN,NaN,NaN
21.03.2024 00:00:00,28703009,NaN,NaN,NaN,NaN
22.03.2024 00:00:00,28736676,NaN,NaN,NaN,NaN
23.03.2024 00:00:00,28767285,NaN,NaN,NaN,NaN
24.03.2024 00:00:00,28776435,NaN,NaN,NaN,NaN
25.03.2024 00:00:00,28780881,NaN,NaN,NaN,NaN
26.03.2024 00:00:00,28812621,NaN,NaN,NaN,NaN
27.03.2024 00:00:00,28827511,NaN,NaN,NaN,NaN
28.03.2024 00:00:00,28868418,NaN,NaN,NaN,NaN
29.03.2024 00:00:00,28886217,NaN,NaN,NaN,NaN
30.03.2024 00:00:00,28920331,NaN,NaN,NaN,NaN
31.03.2024 00:00:00,28946688,NaN,NaN,NaN,NaN
01.04.2024 00:00:00,28978954,NaN,NaN,NaN,NaN
02.04.2024 00:00:00,28985355,NaN,NaN,NaN,NaN
03.04.2024 00:00:00,29028987,NaN,NaN,NaN,NaN
04.04.2024 00:00:00,29043354,NaN,NaN,NaN,NaN
05.04.2024 00:00:00,29060891,NaN,NaN,NaN,NaN
06.04.2024 00:00:00,29092919,NaN,NaN,NaN,NaN
07.04.2024 00:00:00,29120133,NaN,NaN,NaN,NaN
08.04.2024 00:00:00,29152895,NaN,NaN,NaN,NaN
09.04.2024 00:00:00,29195210,NaN,NaN,NaN,NaN
10.04.2024 00:00:00,29225662,NaN,NaN,NaN,NaN
11.04.2024 00:00:00,29242943,NaN,NaN,NaN,NaN
12.04.2024 00:00:00,29294305,NaN,NaN,NaN,NaN
13.04.2024 00:00:00,29304736,NaN,NaN,NaN,NaN
14.04.2024 00:00:00,29346823,NaN,NaN,NaN,NaN
15.04.2024 00:00:00,29392072,NaN,NaN,NaN,NaN
16.04.2024 00:00:00,29430647,NaN,NaN,NaN,NaN
17.04.2024 00:00:00,29450584,NaN,NaN,NaN,NaN
18.04.2024 00:00:00,29466438,NaN,NaN,NaN,NaN
19.04.2024 00:00:00,29494870,NaN,NaN,NaN,NaN
20.04.2024 00:00:00,29525836,NaN,NaN,NaN,NaN
21.04.2024 00:00:00,29556715,NaN,NaN,NaN,NaN
22.04.2024 00:00:00,29590963,NaN,NaN,NaN,NaN
23.04.2024 00:00:00,29632237,NaN,NaN,NaN,NaN
24.04.2024 00:00:00,29661262,NaN,NaN,NaN,NaN
25.04.2024 00:00:00,29699343,NaN,NaN,NaN,NaN
26.04.2024 00:00:00,29735389,NaN,NaN,NaN,NaN
27.04.2024 00:00:00,29755132,NaN,NaN,NaN,NaN
28.04.2024 00:00:00,29793397,NaN,NaN,NaN,NaN
29.04.2024 00:00:00,29819140,NaN,NaN,NaN,NaN
30.04.2024 00:00:00,29836744,NaN,NaN,NaN,NaN
01.05.2024 00:00:00,29878288,NaN,NaN,NaN,NaN
02.05.2024 00:00:00,29915613,NaN,NaN,NaN,NaN
03.05.2024 00:00:00,29966244,NaN,NaN,NaN,NaN
04.05.2024 00:00:00,30013517,NaN,NaN,NaN,NaN
05.05.2024 00:00:00,30025541,NaN,NaN,NaN,NaN
06.05.2024 00:00:00,30053569,NaN,NaN,NaN,NaN
07.05.2024 00:00:00,30103073,NaN,NaN,NaN,NaN
08.05.2024 00:00:00,30128832,NaN,NaN,NaN,NaN
09.05.2024 00:00:00,30174197,NaN,NaN,NaN,NaN
10.05.2024 00:00:00,30188456,NaN,NaN,NaN,NaN
11.05.2024 00:00:00,30231355,NaN,NaN,NaN,NaN
12.05.2024 00:00:00,30275148,NaN,NaN,NaN,NaN
13.05.2024 00:00:00,30326834,NaN,NaN,NaN,NaN
14.05.2024 00:00:00,30377198,NaN,NaN,NaN,NaN
15.05.2024 00:00:00,30409545,NaN,NaN,NaN,NaN
16.05.2024 00:00:00,30458350,NaN,NaN,NaN,NaN
17.05.2024 00:00:00,30471987,NaN,NaN,NaN,NaN
18.05.2024 00:00:00,30498936,NaN,NaN,NaN,NaN
19.05.2024 00:00:00,30530292,NaN,NaN,NaN,NaN
20.05.2024 00:00:00,30577265,NaN,NaN,NaN,NaN
21.05.2024 00:00:00,30607562,NaN,NaN,NaN,NaN
22.05.2024 00:00:00,30637455,NaN,NaN,NaN,NaN
23.05.2024 00:00:00,30664948,NaN,NaN,NaN,NaN
24.05.2024 00:00:00,30695915,NaN,NaN,NaN,NaN
25.05.2024 00:00:00,30727202,NaN,NaN,NaN,NaN
26.05.2024 00:00:00,30743108,NaN,NaN,NaN,NaN
27.05.2024 00:00:00,30771678,NaN,NaN,NaN,NaN
28.05.2024 00:00:00,30799276,NaN,NaN,NaN,NaN
29.05.2024 00:00:00,30830573,NaN,NaN,NaN,NaN
30.05.2024 00:00:00,30857199,NaN,NaN,NaN,NaN
31.05.2024 00:00:00,30894880,NaN,NaN,NaN,NaN
01.06.2024 00:00:00,30923766,NaN,NaN,NaN,NaN
02.06.2024 00:00:00,30950609,NaN,NaN,NaN,NaN
03.06.2024 00:00:00,30961223,NaN,NaN,NaN,NaN
04.06.2024 00:00:00,31004477,NaN,NaN,NaN,NaN
05.06.2024 00:00:00,31031896,NaN,NaN,NaN,NaN
06.06.2024 00:00:00,31063193,NaN,NaN,NaN,NaN
07.06.2024 00:00:00,31122456,NaN,NaN,NaN,NaN
08.06.2024 00:00:00,31164696,NaN,NaN,NaN,NaN
09.06.2024 00:00:00,31212268,NaN,NaN,NaN,NaN
10.06.2024 00:00:00,31253585,NaN,NaN,NaN,NaN
11.06.2024 00:00:00,31292989,NaN,NaN,NaN,NaN
12.06.2024 00:00:00,31320462,NaN,NaN,NaN,NaN
13.06.2024 00:00:00,31354638,NaN,NaN,NaN,NaN
14.06.2024 00:00:00,31386404,NaN,NaN,NaN,NaN
15.06.2024 00:00:00,31427456,NaN,NaN,NaN,NaN
16.06.2024 00:00:00,31449139,NaN,NaN,NaN,NaN
17.06.2024 00:00:00,31474635,NaN,NaN,NaN,NaN
18.06.2024 00:00:00,31509046,NaN,NaN,NaN,NaN
19.06.2024 00:00:00,31561636,NaN,NaN,NaN,NaN
20.06.2024 00:00:00,31574048,NaN,NaN,NaN,NaN
21.06.2024 00:00:00,31618617,NaN,NaN,NaN,NaN
22.06.2024 00:00:00,31653732,NaN,NaN,NaN,NaN
23.06.2024 00:00:00,31664809,NaN,NaN,NaN,NaN
24.06.2024 00:00:00,31695656,NaN,NaN,NaN,NaN
25.06.2024 00:00:00,31748978,NaN,NaN,NaN,NaN
26.06.2024 00:00:00,31802000,NaN,NaN,NaN,NaN
27.06.2024 00:00:00,31855318,NaN,NaN,NaN,NaN
28.06.2024 00:00:00,31909851,NaN,NaN,NaN,NaN
29.06.2024 00:00:00,31961880,NaN,NaN,NaN,NaN
30.06.2024 00:00:00,32006600,NaN,NaN,NaN,NaN
01.07.2024 00:00:00,32050612,NaN,NaN,NaN,NaN
02.07.2024 00:00:00,32081605,NaN,NaN,NaN,NaN
03.07.2024 00:00:00,32124351,NaN,NaN,NaN,NaN
04.07.2024 00:00:00,32154817,NaN,NaN,NaN,NaN
05.07.2024 00:00:00,32177036,NaN,NaN,NaN,NaN
06.07.2024 00:00:00,32229757,NaN,NaN,NaN,NaN
07.07.2024 00:00:00,32244915,NaN,NaN,NaN,NaN
08.07.2024 00:00:00,32283811,NaN,NaN,NaN,NaN
09.07.2024 00:00:00,32309699,NaN,NaN,NaN,NaN
10.07.2024 00:00:00,32342977,NaN,NaN,NaN,NaN
11.07.2024 00:00:00,32370491,NaN,NaN,NaN,NaN
12.07.2024 00:00:00,32415011,NaN,NaN,NaN,NaN
13.07.2024 00:00:00,32451104,NaN,NaN,NaN,NaN
14.07.2024 00:00:00,32461883,NaN,NaN,NaN,NaN
15.07.2024 00:00:00,32486614,NaN,NaN,NaN,NaN
16.07.2024 00:00:00,32529055,NaN,NaN,NaN,NaN
17.07.2024 00:00:00,32565925,NaN,NaN,NaN,NaN
18.07.2024 00:00:00,32592211,NaN,NaN,NaN,NaN
19.07.2024 00:00:00,32642075,NaN,NaN,NaN,NaN
20.07.2024 00:00:00,32688873,NaN,NaN,NaN,NaN
21.07.2024 00:00:00,32728421,NaN,NaN,NaN,NaN
22.07.2024 00:00:00,32773403,NaN,NaN,NaN,NaN
23.07.2024 00:00:00,32796938,NaN,NaN,NaN,NaN
24.07.2024 00:00:00,32835370,NaN,NaN,NaN,NaN
25.07.2024 00:00:00,32860184,NaN,NaN,NaN,NaN
26.07.2024 00:00:00,32909579,NaN,NaN,NaN,NaN
27.07.2024 00:00:00,32931050,NaN,NaN,NaN,NaN
28.07.2024 00:00:00,32972385,NaN,NaN,NaN,NaN
29.07.2024 00:00:00,33011819,NaN,NaN,NaN,NaN
30.07.2024 00:00:00,33064489,NaN,NaN,NaN,NaN
31.07.2024 00:00:00,33119137,NaN,NaN,NaN,NaN
01.08.2024 00:00:00,33168861,NaN,NaN,NaN,NaN
02.08.2024 00:00:00,33200169,NaN,NaN,NaN,NaN
03.08.2024 00:00:00,33215081,NaN,NaN,NaN,NaN
04.08.2024 00:00:00,33257960,NaN,NaN,NaN,NaN
05.08.2024 00:00:00,33285786,NaN,NaN,NaN,NaN
06.08.2024 00:00:00,33311525,NaN,NaN,NaN,NaN
07.08.2024 00:00:00,33365393,NaN,NaN,NaN,NaN
08.08.2024 00:00:00,33416271,NaN,NaN,NaN,NaN
09.08.2024 00:00:00,33465391,NaN,NaN,NaN,NaN
10.08.2024 00:00:00,33515370,NaN,NaN,NaN,NaN
11.08.2024 00:00:00,33549437,NaN,NaN,NaN,NaN
12.08.2024 00:00:00,33594385,NaN,NaN,NaN,NaN
13.08.2024 00:00:00,33647028,NaN,NaN,NaN,NaN
14.08.2024 00:00:00,33697693,NaN,NaN,NaN,NaN
15.08.2024 00:00:00,33733104,NaN,NaN,NaN,NaN
16.08.2024 00:00:00,33749386,NaN,NaN,NaN,NaN
17.08.2024 00:00:00,33794817,NaN,NaN,NaN,NaN
18.08.2024 00:00:00,33808289,NaN,NaN,NaN,NaN
19.08.2024 00:00:00,33858215,NaN,NaN,NaN,NaN
20.08.2024 00:00:00,33890371,NaN,NaN,NaN,NaN
21.08.2024 00:00:00,33935400,NaN,NaN,NaN,NaN
22.08.2024 00:00:00,33950104,NaN,NaN,NaN,NaN
23.08.2024 00:00:00,33991010,NaN,NaN,NaN,NaN
24.08.2024 00:00:00,34018508,NaN,NaN,NaN,NaN
25.08.2024 00:00:00,34053920,NaN,NaN,NaN,NaN
26.08.2024 00:00:00,34073475,NaN,NaN,NaN,NaN
27.08.2024 00:00:00,34106388,NaN,NaN,NaN,NaN
28.08.2024 00:00:00,34145757,NaN,NaN,NaN,NaN
29.08.2024 00:00:00,34197550,NaN,NaN,NaN,NaN
30.08.2024 00:00:00,34246772,NaN,NaN,NaN,NaN
31.08.2024 00:00:00,34282902,NaN,NaN,NaN,NaN
01.09.2024 00:00:00,34324686,NaN,NaN,NaN,NaN
02.09.2024 00:00:00,34369931,NaN,NaN,NaN,NaN
03.09.2024 00:00:00,34413937,NaN,NaN,NaN,NaN
04.09.2024 00:00:00,34449199,NaN,NaN,NaN,NaN
05.09.2024 00:00:00,34464604,NaN,NaN,NaN,NaN
06.09.2024 00:00:00,34484484,NaN,NaN,NaN,NaN
07.09.2024 00:00:00,34519932,NaN,NaN,NaN,NaN
08.09.2024 00:00:00,34530626,NaN,NaN,NaN,NaN
09.09.2024 00:00:00,34568852,NaN,NaN,NaN,NaN
10.09.2024 00:00:00,34600448,NaN,NaN,NaN,NaN
11.09.2024 00:00:00,34630527,NaN,NaN,NaN,NaN
12.09.2024 00:00:00,34638572,NaN,NaN,NaN,NaN
13.09.2024 00:00:00,34666765,NaN,NaN,NaN,NaN
14.09.2024 00:00:00,34694368,NaN,NaN,NaN,NaN
15.09.2024 00:00:00,34717621,NaN,NaN,NaN,NaN
16.09.2024 00:00:00,34751079,NaN,NaN,NaN,NaN
17.09.2024 00:00:00,34779791,NaN,NaN,NaN,NaN
18.09.2024 00:00:00,34807349,NaN,NaN,NaN,NaN
19.09.2024 00:00:00,34836723,NaN,NaN,NaN,NaN
20.09.2024 00:00:00,34874113,NaN,NaN,NaN,NaN
21.09.2024 00:00:00,34916836,NaN,NaN,NaN,NaN
22.09.2024 00:00:00,34961120,NaN,NaN,NaN,NaN
23.09.2024 00:00:00,35003679,NaN,NaN,NaN,NaN
24.09.2024 00:00:00,35020280,NaN,NaN,NaN,NaN
25.09.2024 00:00:00,35042067,NaN,NaN,NaN,NaN
26.09.2024 00:00:00,35059488,NaN,NaN,NaN,NaN
27.09.2024 00:00:00,35078181,NaN,NaN,NaN,NaN
28.09.2024 00:00:00,35100166,NaN,NaN,NaN,NaN
29.09.2024 00:00:00,35107392,NaN,NaN,NaN,NaN
30.09.2024 00:00:00,35136905,NaN,NaN,NaN,NaN
01.10.2024 00:00:00,35155975,NaN,NaN,NaN,NaN
02.10.2024 00:00:00,35160643,NaN,NaN,NaN,NaN
03.10.2024 00:00:00,35165897,NaN,NaN,NaN,NaN
04.10.2024 00:00:00,35172080,NaN,NaN,NaN,NaN
05.10.2024 00:00:00,35214500,NaN,NaN,NaN,NaN
06.10.2024 00:00:00,35256363,NaN,NaN,NaN,NaN
07.10.2024 00:00:00,35299401,NaN,NaN,NaN,NaN
08.10.2024 00:00:00,35333705,NaN,NaN,NaN,NaN
09.10.2024 00:00:00,35364271,NaN,NaN,NaN,NaN
10.10.2024 00:00:00,35386970,NaN,NaN,NaN,NaN
11.10.2024 00:00:00,35392001,NaN,NaN,NaN,NaN
12.10.2024 00:00:00,35403554,NaN,NaN,NaN,NaN
13.10.2024 00:00:00,35429040,NaN,NaN,NaN,NaN
14.10.2024 00:00:00,35440304,NaN,NaN,NaN,NaN
15.10.2024 00:00:00,35455803,NaN,NaN,NaN,NaN
16.10.2024 00:00:00,35474373,NaN,NaN,NaN,NaN
17.10.2024 00:00:00,35496611,NaN,NaN,NaN,NaN
18.10.2024 00:00:00,35518440,NaN,NaN,NaN,NaN
19.10.2024 00:00:00,35539485,NaN,NaN,NaN,NaN
20.10.2024 00:00:00,35552992,NaN,NaN,NaN,NaN
21.10.2024 00:00:00,35561066,NaN,NaN,NaN,NaN
22.10.2024 00:00:00,35572608,NaN,NaN,NaN,NaN
23.10.2024 00:00:00,35578431,NaN,NaN,NaN,NaN
24.10.2024 00:00:00,35612620,NaN,NaN,NaN,NaN
25.10.2024 00:00:00,35635195,NaN,NaN,NaN,NaN
26.10.2024 00:00:00,35670584,NaN,NaN,NaN,NaN
27.10.2024 00:00:00,35700296,NaN,NaN,NaN,NaN
28.10.2024 00:00:00,35729617,NaN,NaN,NaN,NaN
29.10.2024 00:00:00,35757728,NaN,NaN,NaN,NaN
30.10.2024 00:00:00,35764532,NaN,NaN,NaN,NaN
31.10.2024 00:00:00,35766602,NaN,NaN,NaN,NaN
01.11.2024 00:00:00,35770181,NaN,NaN,NaN,NaN
02.11.2024 00:00:00,35776369,NaN,NaN,NaN,NaN
03.11.2024 00:00:00,35778501,NaN,NaN,NaN,NaN
04.11.2024 00:00:00,35784257,NaN,NaN,NaN,NaN
05.11.2024 00:00:00,35791778,NaN,NaN,NaN,NaN
06.11.2024 00:00:00,35818956,NaN,NaN,NaN,NaN
07.11.2024 00:00:00,35830734,NaN,NaN,NaN,NaN
08.11.2024 00:00:00,35836057,NaN,NaN,NaN,NaN
09.11.2024 00:00:00,35837980,NaN,NaN,NaN,NaN
10.11.2024 00:00:00,35839883,NaN,NaN,NaN,NaN
11.11.2024 00:00:00,35842015,NaN,NaN,NaN,NaN
12.11.2024 00:00:00,35845822,NaN,NaN,NaN,NaN
13.11.2024 00:00:00,35864251,NaN,NaN,NaN,NaN
14.11.2024 00:00:00,35872468,NaN,NaN,NaN,NaN
15.11.2024 00:00:00,35878522,NaN,NaN,NaN,NaN
16.11.2024 00:00:00,35883053,NaN,NaN,NaN,NaN
17.11.2024 00:00:00,35885313,NaN,NaN,NaN,NaN
18.11.2024 00:00:00,35888481,NaN,NaN,NaN,NaN
19.11.2024 00:00:00,35913265,NaN,NaN,NaN,NaN
20.11.2024 00:00:00,35927497,NaN,NaN,NaN,NaN
21.11.2024 00:00:00,35930003,NaN,NaN,NaN,NaN
22.11.2024 00:00:00,35939064,NaN,NaN,NaN,NaN
23.11.2024 00:00:00,35946051,NaN,NaN,NaN,NaN
24.11.2024 00:00:00,35952321,NaN,NaN,NaN,NaN
25.11.2024 00:00:00,35954447,NaN,NaN,NaN,NaN
26.11.2024 00:00:00,35967452,NaN,NaN,NaN,NaN
27.11.2024 00:00:00,35968632,NaN,NaN,NaN,NaN
28.11.2024 00:00:00,35975607,NaN,NaN,NaN,NaN
29.11.2024 00:00:00,35976335,NaN,NaN,NaN,NaN
30.11.2024 00:00:00,35992426,NaN,NaN,NaN,NaN
01.12.2024 00:00:00,36015213,NaN,NaN,NaN,NaN
02.12.2024 00:00:00,36026214,NaN,NaN,NaN,NaN
03.12.2024 00:00:00,36040737,NaN,NaN,NaN,NaN
04.12.2024 00:00:00,36048027,NaN,NaN,NaN,NaN
05.12.2024 00:00:00,36060279,NaN,NaN,NaN,NaN
06.12.2024 00:00:00,36063728,NaN,NaN,NaN,NaN
07.12.2024 00:00:00,36064325,NaN,NaN,NaN,NaN
08.12.2024 00:00:00,36069258,NaN,NaN,NaN,NaN
09.12.2024 00:00:00,36073348,NaN,NaN,NaN,NaN
10.12.2024 00:00:00,36075216,NaN,NaN,NaN,NaN
11.12.2024 00:00:00,36076668,NaN,NaN,NaN,NaN
12.12.2024 00:00:00,36077270,NaN,NaN,NaN,NaN
13.12.2024 00:00:00,36077746,NaN,NaN,NaN,NaN
14.12.2024 00:00:00,36079217,NaN,NaN,NaN,NaN
15.12.2024 00:00:00,36079943,NaN,NaN,NaN,NaN
16.12.2024 00:00:00,36082023,NaN,NaN,NaN,NaN
17.12.2024 00:00:00,36083292,NaN,NaN,NaN,NaN
18.12.2024 00:00:00,36084588,NaN,NaN,NaN,NaN
19.12.2024 00:00:00,36087867,NaN,NaN,NaN,NaN
20.12.2024 00:00:00,36089198,NaN,NaN,NaN,NaN
21.12.2024 00:00:00,36090263,NaN,NaN,NaN,NaN
22.12.2024 00:00:00,36101487,NaN,NaN,NaN,NaN
23.12.2024 00:00:00,36102728,NaN,NaN,NaN,NaN
24.12.2024 00:00:00,36110098,NaN,NaN,NaN,NaN
25.12.2024 00:00:00,36117521,NaN,NaN,NaN,NaN
26.12.2024 00:00:00,36118534,NaN,NaN,NaN,NaN
27.12.2024 00:00:00,36119515,NaN,NaN,NaN,NaN
28.12.2024 00:00:00,36120709,NaN,NaN,NaN,NaN
29.12.2024 00:00:00,36122282,NaN,NaN,NaN,NaN
30.12.2024 00:00:00,36124910,NaN,NaN,NaN,NaN
31.12.2024 00:00:00,36125606,NaN,NaN,NaN,NaN
01.01.2025 00:00:00,36126799,NaN,NaN,NaN,NaN
02.01.2025 00:00:00,36128884,NaN,NaN,NaN,NaN
03.01.2025 00:00:00,36129724,NaN,NaN,NaN,NaN
04.01.2025 00:00:00,36139211,NaN,NaN,NaN,NaN
05.01.2025 00:00:00,36144995,NaN,NaN,NaN,NaN
06.01.2025 00:00:00,36149123,NaN,NaN,NaN,NaN
07.01.2025 00:00:00,36149546,NaN,NaN,NaN,NaN
08.01.2025 00:00:00,36151861,NaN,NaN,NaN,NaN
09.01.2025 00:00:00,36152019,NaN,NaN,NaN,NaN
10.01.2025 00:00:00,36159625,NaN,NaN,NaN,NaN
11.01.2025 00:00:00,36170862,NaN,NaN,NaN,NaN
12.01.2025 00:00:00,36196772,NaN,NaN,NaN,NaN
13.01.2025 00:00:00,36218771,NaN,NaN,NaN,NaN
14.01.2025 00:00:00,36236334,NaN,NaN,NaN,NaN
15.01.2025 00:00:00,36262209,NaN,NaN,NaN,NaN
16.01.2025 00:00:00,36271971,NaN,NaN,NaN,NaN
17.01.2025 00:00:00,36274294,NaN,NaN,NaN,NaN
18.01.2025 00:00:00,36276153,NaN,NaN,NaN,NaN
19.01.2025 00:00:00,36277578,NaN,NaN,NaN,NaN
20.01.2025 00:00:00,36279840,NaN,NaN,NaN,NaN
21.01.2025 00:00:00,36281111,NaN,NaN,NaN,NaN
22.01.2025 00:00:00,36282260,NaN,NaN,NaN,NaN
23.01.2025 00:00:00,36284593,NaN,NaN,NaN,NaN
