From (date);From (time);Until (date);Until (time);EAN code;Meter;Meter type;Register;Volume;Unit;Validation status;Description
17/11/2023;11:30:00;17/11/2023;11:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;11:45:00;17/11/2023;12:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,152;kWh;Read;
17/11/2023;11:45:00;17/11/2023;12:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;12:00:00;17/11/2023;12:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,246;kWh;Read;
17/11/2023;12:00:00;17/11/2023;12:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;12:15:00;17/11/2023;12:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,242;kWh;Read;
17/11/2023;12:15:00;17/11/2023;12:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;12:30:00;17/11/2023;12:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,069;kWh;Read;
17/11/2023;12:30:00;17/11/2023;12:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,003;kWh;Read;
17/11/2023;12:45:00;17/11/2023;13:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,025;kWh;Read;
17/11/2023;12:45:00;17/11/2023;13:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,045;kWh;Read;
17/11/2023;13:00:00;17/11/2023;13:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,000;kWh;Read;
17/11/2023;13:00:00;17/11/2023;13:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,168;kWh;Read;
17/11/2023;13:15:00;17/11/2023;13:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,089;kWh;Read;
17/11/2023;13:15:00;17/11/2023;13:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;13:30:00;17/11/2023;13:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,011;kWh;Read;
17/11/2023;13:30:00;17/11/2023;13:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,062;kWh;Read;
17/11/2023;13:45:00;17/11/2023;14:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,113;kWh;Read;
17/11/2023;13:45:00;17/11/2023;14:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;14:00:00;17/11/2023;14:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,078;kWh;Read;
17/11/2023;14:00:00;17/11/2023;14:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;14:15:00;17/11/2023;14:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,047;kWh;Read;
17/11/2023;14:15:00;17/11/2023;14:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;14:30:00;17/11/2023;14:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,045;kWh;Read;
17/11/2023;14:30:00;17/11/2023;14:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,001;kWh;Read;
17/11/2023;14:45:00;17/11/2023;15:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,017;kWh;Read;
17/11/2023;14:45:00;17/11/2023;15:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,094;kWh;Read;
17/11/2023;15:00:00;17/11/2023;15:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,032;kWh;Read;
17/11/2023;15:00:00;17/11/2023;15:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,158;kWh;Read;
17/11/2023;15:15:00;17/11/2023;15:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,114;kWh;Read;
17/11/2023;15:15:00;17/11/2023;15:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;15:30:00;17/11/2023;15:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,148;kWh;Read;
17/11/2023;15:30:00;17/11/2023;15:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;15:45:00;17/11/2023;16:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,174;kWh;Read;
17/11/2023;15:45:00;17/11/2023;16:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;16:00:00;17/11/2023;16:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,186;kWh;Read;
17/11/2023;16:00:00;17/11/2023;16:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;16:15:00;17/11/2023;16:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,245;kWh;Read;
17/11/2023;16:15:00;17/11/2023;16:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;16:30:00;17/11/2023;16:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,249;kWh;Read;
17/11/2023;16:30:00;17/11/2023;16:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;16:45:00;17/11/2023;17:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,245;kWh;Read;
17/11/2023;16:45:00;17/11/2023;17:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;17:00:00;17/11/2023;17:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,382;kWh;Read;
17/11/2023;17:00:00;17/11/2023;17:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;17:15:00;17/11/2023;17:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,302;kWh;Read;
17/11/2023;17:15:00;17/11/2023;17:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;17:30:00;17/11/2023;17:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,451;kWh;Read;
17/11/2023;17:30:00;17/11/2023;17:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;17:45:00;17/11/2023;18:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,464;kWh;Read;
17/11/2023;17:45:00;17/11/2023;18:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;18:00:00;17/11/2023;18:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,568;kWh;Read;
17/11/2023;18:00:00;17/11/2023;18:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;18:15:00;17/11/2023;18:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,727;kWh;Read;
17/11/2023;18:15:00;17/11/2023;18:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;18:30:00;17/11/2023;18:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,380;kWh;Read;
17/11/2023;18:30:00;17/11/2023;18:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;18:45:00;17/11/2023;19:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,341;kWh;Read;
17/11/2023;18:45:00;17/11/2023;19:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;19:00:00;17/11/2023;19:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,227;kWh;Read;
17/11/2023;19:00:00;17/11/2023;19:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;19:15:00;17/11/2023;19:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,209;kWh;Read;
17/11/2023;19:15:00;17/11/2023;19:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;19:30:00;17/11/2023;19:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,209;kWh;Read;
17/11/2023;19:30:00;17/11/2023;19:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;19:45:00;17/11/2023;20:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,543;kWh;Read;
17/11/2023;19:45:00;17/11/2023;20:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;20:00:00;17/11/2023;20:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,298;kWh;Read;
17/11/2023;20:00:00;17/11/2023;20:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;20:15:00;17/11/2023;20:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,213;kWh;Read;
17/11/2023;20:15:00;17/11/2023;20:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;20:30:00;17/11/2023;20:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,659;kWh;Read;
17/11/2023;20:30:00;17/11/2023;20:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;20:45:00;17/11/2023;21:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,246;kWh;Read;
17/11/2023;20:45:00;17/11/2023;21:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;21:00:00;17/11/2023;21:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,197;kWh;Read;
17/11/2023;21:00:00;17/11/2023;21:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;21:15:00;17/11/2023;21:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,208;kWh;Read;
17/11/2023;21:15:00;17/11/2023;21:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;21:30:00;17/11/2023;21:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,210;kWh;Read;
17/11/2023;21:30:00;17/11/2023;21:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;21:45:00;17/11/2023;22:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Day;0,189;kWh;Read;
17/11/2023;21:45:00;17/11/2023;22:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Day;0,000;kWh;Read;
17/11/2023;22:00:00;17/11/2023;22:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,190;kWh;Read;
17/11/2023;22:00:00;17/11/2023;22:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
17/11/2023;22:15:00;17/11/2023;22:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,229;kWh;Read;
17/11/2023;22:15:00;17/11/2023;22:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
17/11/2023;22:30:00;17/11/2023;22:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,196;kWh;Read;
17/11/2023;22:30:00;17/11/2023;22:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
17/11/2023;22:45:00;17/11/2023;23:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,135;kWh;Read;
17/11/2023;22:45:00;17/11/2023;23:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
17/11/2023;23:00:00;17/11/2023;23:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,134;kWh;Read;
17/11/2023;23:00:00;17/11/2023;23:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
17/11/2023;23:15:00;17/11/2023;23:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,158;kWh;Read;
17/11/2023;23:15:00;17/11/2023;23:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
17/11/2023;23:30:00;17/11/2023;23:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,134;kWh;Read;
17/11/2023;23:30:00;17/11/2023;23:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
17/11/2023;23:45:00;18/11/2023;00:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,131;kWh;Read;
17/11/2023;23:45:00;18/11/2023;00:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;00:00:00;18/11/2023;00:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,138;kWh;Read;
18/11/2023;00:00:00;18/11/2023;00:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;00:15:00;18/11/2023;00:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,138;kWh;Read;
18/11/2023;00:15:00;18/11/2023;00:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;00:30:00;18/11/2023;00:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,118;kWh;Read;
18/11/2023;00:30:00;18/11/2023;00:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;00:45:00;18/11/2023;01:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,125;kWh;Read;
18/11/2023;00:45:00;18/11/2023;01:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;01:00:00;18/11/2023;01:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,168;kWh;Read;
18/11/2023;01:00:00;18/11/2023;01:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;01:15:00;18/11/2023;01:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,120;kWh;Read;
18/11/2023;01:15:00;18/11/2023;01:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;01:30:00;18/11/2023;01:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,127;kWh;Read;
18/11/2023;01:30:00;18/11/2023;01:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;01:45:00;18/11/2023;02:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,129;kWh;Read;
18/11/2023;01:45:00;18/11/2023;02:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;02:00:00;18/11/2023;02:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,141;kWh;Read;
18/11/2023;02:00:00;18/11/2023;02:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;02:15:00;18/11/2023;02:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,118;kWh;Read;
18/11/2023;02:15:00;18/11/2023;02:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;02:30:00;18/11/2023;02:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,145;kWh;Read;
18/11/2023;02:30:00;18/11/2023;02:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;02:45:00;18/11/2023;03:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,145;kWh;Read;
18/11/2023;02:45:00;18/11/2023;03:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;03:00:00;18/11/2023;03:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,127;kWh;Read;
18/11/2023;03:00:00;18/11/2023;03:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;03:15:00;18/11/2023;03:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,122;kWh;Read;
18/11/2023;03:15:00;18/11/2023;03:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;03:30:00;18/11/2023;03:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,126;kWh;Read;
18/11/2023;03:30:00;18/11/2023;03:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;03:45:00;18/11/2023;04:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,137;kWh;Read;
18/11/2023;03:45:00;18/11/2023;04:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;04:00:00;18/11/2023;04:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,137;kWh;Read;
18/11/2023;04:00:00;18/11/2023;04:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;04:15:00;18/11/2023;04:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,138;kWh;Read;
18/11/2023;04:15:00;18/11/2023;04:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;04:30:00;18/11/2023;04:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,131;kWh;Read;
18/11/2023;04:30:00;18/11/2023;04:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;04:45:00;18/11/2023;05:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,133;kWh;Read;
18/11/2023;04:45:00;18/11/2023;05:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;05:00:00;18/11/2023;05:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,124;kWh;Read;
18/11/2023;05:00:00;18/11/2023;05:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;05:15:00;18/11/2023;05:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,124;kWh;Read;
18/11/2023;05:15:00;18/11/2023;05:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;05:30:00;18/11/2023;05:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,131;kWh;Read;
18/11/2023;05:30:00;18/11/2023;05:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;05:45:00;18/11/2023;06:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,143;kWh;Read;
18/11/2023;05:45:00;18/11/2023;06:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;06:00:00;18/11/2023;06:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,136;kWh;Read;
18/11/2023;06:00:00;18/11/2023;06:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;06:15:00;18/11/2023;06:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,145;kWh;Read;
18/11/2023;06:15:00;18/11/2023;06:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;06:30:00;18/11/2023;06:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,226;kWh;Read;
18/11/2023;06:30:00;18/11/2023;06:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;06:45:00;18/11/2023;07:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,173;kWh;Read;
18/11/2023;06:45:00;18/11/2023;07:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;07:00:00;18/11/2023;07:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,176;kWh;Read;
18/11/2023;07:00:00;18/11/2023;07:15:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;07:15:00;18/11/2023;07:30:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,195;kWh;Read;
18/11/2023;07:15:00;18/11/2023;07:30:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;07:30:00;18/11/2023;07:45:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,163;kWh;Read;
18/11/2023;07:30:00;18/11/2023;07:45:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;07:45:00;18/11/2023;08:00:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,152;kWh;Read;
18/11/2023;07:45:00;18/11/2023;08:00:00;="123456879123456789";1SAG1234567890;Digital meter;Injection Night;0,000;kWh;Read;
18/11/2023;08:00:00;18/11/2023;08:15:00;="123456879123456789";1SAG1234567890;Digital meter;Offtake Night;0,173;kWh;Read;
